Year,Player_ID,X_loc,Y_loc
1997-98,1501,96,234
1997-98,1501,162,-21
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,74,235
1997-98,1501,0,0
1997-98,1501,-101,0
1997-98,1501,-53,25
1997-98,1501,-164,-21
1997-98,1501,0,0
1997-98,1501,25,10
1997-98,1501,0,0
1997-98,1501,-10,12
1997-98,1501,0,0
1997-98,1501,-61,8
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-164,46
1997-98,1501,151,-40
1997-98,1501,115,63
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,51,76
1997-98,1501,-117,38
1997-98,1501,-169,61
1997-98,1501,68,23
1997-98,1501,10,-1
1997-98,1501,100,29
1997-98,1501,-12,14
1997-98,1501,-53,31
1997-98,1501,147,196
1997-98,1501,-173,14
1997-98,1501,0,0
1997-98,1501,214,113
1997-98,1501,-124,151
1997-98,1501,-209,151
1997-98,1501,0,0
1997-98,1501,-175,171
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,177,93
1997-98,1501,145,205
1997-98,1501,-194,145
1997-98,1501,0,0
1997-98,1501,31,31
1997-98,1501,-85,18
1997-98,1501,0,0
1997-98,1501,-38,59
1997-98,1501,0,0
1997-98,1501,-130,59
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-136,203
1997-98,1501,149,-12
1997-98,1501,55,102
1997-98,1501,0,0
1997-98,1501,123,27
1997-98,1501,216,147
1997-98,1501,0,0
1997-98,1501,154,27
1997-98,1501,0,0
1997-98,1501,179,190
1997-98,1501,0,0
1997-98,1501,119,10
1997-98,1501,-186,-16
1997-98,1501,-173,59
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-182,177
1997-98,1501,-190,3
1997-98,1501,-169,205
1997-98,1501,-136,81
1997-98,1501,-197,160
1997-98,1501,138,209
1997-98,1501,8,3
1997-98,1501,-83,134
1997-98,1501,-12,5
1997-98,1501,-1,10
1997-98,1501,10,1
1997-98,1501,5,8
1997-98,1501,20,239
1997-98,1501,-79,-21
1997-98,1501,173,-38
1997-98,1501,0,0
1997-98,1501,100,25
1997-98,1501,-98,254
1997-98,1501,-136,227
1997-98,1501,186,175
1997-98,1501,0,0
1997-98,1501,-121,-25
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-199,171
1997-98,1501,-124,218
1997-98,1501,0,0
1997-98,1501,-149,143
1997-98,1501,-16,44
1997-98,1501,0,42
1997-98,1501,132,44
1997-98,1501,-143,36
1997-98,1501,29,186
1997-98,1501,-197,154
1997-98,1501,61,250
1997-98,1501,-227,1
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-141,81
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,181,72
1997-98,1501,-160,60
1997-98,1501,0,0
1997-98,1501,-147,102
1997-98,1501,111,61
1997-98,1501,145,72
1997-98,1501,53,246
1997-98,1501,134,-8
1997-98,1501,-31,40
1997-98,1501,0,0
1997-98,1501,33,53
1997-98,1501,-175,355
1997-98,1501,156,-8
1997-98,1501,-23,14
1997-98,1501,134,143
1997-98,1501,57,179
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-199,-18
1997-98,1501,44,12
1997-98,1501,-151,132
1997-98,1501,33,21
1997-98,1501,-149,0
1997-98,1501,-171,-5
1997-98,1501,141,115
1997-98,1501,0,0
1997-98,1501,55,5
1997-98,1501,-128,132
1997-98,1501,-25,16
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-158,1
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,66,194
1997-98,1501,132,130
1997-98,1501,218,113
1997-98,1501,132,205
1997-98,1501,184,5
1997-98,1501,0,0
1997-98,1501,104,141
1997-98,1501,231,-8
1997-98,1501,136,5
1997-98,1501,201,132
1997-98,1501,-205,3
1997-98,1501,91,201
1997-98,1501,-3,126
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,61,237
1997-98,1501,209,143
1997-98,1501,1,-1
1997-98,1501,171,115
1997-98,1501,31,246
1997-98,1501,3,-3
1997-98,1501,3,-1
1997-98,1501,70,257
1997-98,1501,-179,-21
1997-98,1501,0,0
1997-98,1501,-237,-3
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,207,156
1997-98,1501,0,0
1997-98,1501,-177,-38
1997-98,1501,3,40
1997-98,1501,0,0
1997-98,1501,-8,259
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-23,265
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,216,147
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-199,164
1997-98,1501,-14,269
1997-98,1501,-3,192
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-36,-3
1997-98,1501,0,0
1997-98,1501,207,175
1997-98,1501,-188,199
1997-98,1501,-126,-3
1997-98,1501,-164,3
1997-98,1501,0,0
1997-98,1501,-154,231
1997-98,1501,0,0
1997-98,1501,-8,25
1997-98,1501,-186,-10
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-91,257
1997-98,1501,0,0
1997-98,1501,23,12
1997-98,1501,117,70
1997-98,1501,149,-16
1997-98,1501,-79,40
1997-98,1501,-115,171
1997-98,1501,-10,53
1997-98,1501,126,85
1997-98,1501,199,169
1997-98,1501,-177,179
1997-98,1501,-177,-3
1997-98,1501,70,12
1997-98,1501,-227,-3
1997-98,1501,-83,3
1997-98,1501,-44,38
1997-98,1501,0,0
1997-98,1501,-53,23
1997-98,1501,-175,177
1997-98,1501,-199,154
1997-98,1501,0,0
1997-98,1501,-190,164
1997-98,1501,229,104
1997-98,1501,85,51
1997-98,1501,0,0
1997-98,1501,-192,201
1997-98,1501,171,111
1997-98,1501,3,265
1997-98,1501,0,0
1997-98,1501,166,78
1997-98,1501,-231,102
1997-98,1501,23,81
1997-98,1501,141,18
1997-98,1501,-134,209
1997-98,1501,-111,70
1997-98,1501,-227,-1
1997-98,1501,14,117
1997-98,1501,-53,36
1997-98,1501,-21,3
1997-98,1501,-147,117
1997-98,1501,35,14
1997-98,1501,-158,18
1997-98,1501,154,25
1997-98,1501,-61,239
1997-98,1501,199,5
1997-98,1501,-233,8
1997-98,1501,0,0
1997-98,1501,-38,248
1997-98,1501,0,0
1997-98,1501,149,98
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,104,154
1997-98,1501,0,0
1997-98,1501,-128,87
1997-98,1501,-156,203
1997-98,1501,0,0
1997-98,1501,-242,-12
1997-98,1501,-106,33
1997-98,1501,-184,27
1997-98,1501,-233,-31
1997-98,1501,-126,89
1997-98,1501,119,102
1997-98,1501,0,0
1997-98,1501,-205,169
1997-98,1501,-164,55
1997-98,1501,93,46
1997-98,1501,-164,25
1997-98,1501,0,0
1997-98,1501,-10,254
1997-98,1501,-130,48
1997-98,1501,128,220
1997-98,1501,0,0
1997-98,1501,-224,119
1997-98,1501,-162,3
1997-98,1501,123,1
1997-98,1501,3,263
1997-98,1501,-8,263
1997-98,1501,-98,156
1997-98,1501,162,179
1997-98,1501,162,-1
1997-98,1501,-235,51
1997-98,1501,145,42
1997-98,1501,0,0
1997-98,1501,-182,0
1997-98,1501,-27,57
1997-98,1501,-117,-1
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,201,158
1997-98,1501,194,8
1997-98,1501,-192,179
1997-98,1501,-244,-8
1997-98,1501,-79,-10
1997-98,1501,-158,-21
1997-98,1501,0,0
1997-98,1501,209,158
1997-98,1501,0,0
1997-98,1501,-160,115
1997-98,1501,-85,263
1997-98,1501,121,68
1997-98,1501,-106,83
1997-98,1501,0,0
1997-98,1501,3,269
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,102,239
1997-98,1501,0,0
1997-98,1501,29,269
1997-98,1501,181,76
1997-98,1501,0,0
1997-98,1501,147,121
1997-98,1501,1,14
1997-98,1501,0,0
1997-98,1501,104,227
1997-98,1501,-63,72
1997-98,1501,-231,-23
1997-98,1501,0,0
1997-98,1501,128,-18
1997-98,1501,0,0
1997-98,1501,123,81
1997-98,1501,-175,171
1997-98,1501,0,0
1997-98,1501,156,-18
1997-98,1501,3,1
1997-98,1501,-214,173
1997-98,1501,181,16
1997-98,1501,0,0
1997-98,1501,-154,220
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,5,44
1997-98,1501,0,0
1997-98,1501,-38,272
1997-98,1501,-53,-46
1997-98,1501,-207,160
1997-98,1501,-124,-14
1997-98,1501,0,0
1997-98,1501,46,27
1997-98,1501,-33,42
1997-98,1501,171,-18
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,143,91
1997-98,1501,-68,36
1997-98,1501,121,5
1997-98,1501,59,242
1997-98,1501,-18,25
1997-98,1501,78,14
1997-98,1501,-38,16
1997-98,1501,-212,166
1997-98,1501,48,70
1997-98,1501,-1,1
1997-98,1501,-190,175
1997-98,1501,-218,132
1997-98,1501,-12,10
1997-98,1501,128,237
1997-98,1501,-229,117
1997-98,1501,-12,23
1997-98,1501,226,-10
1997-98,1501,173,55
1997-98,1501,0,0
1997-98,1501,-227,14
1997-98,1501,-156,-3
1997-98,1501,224,70
1997-98,1501,-224,113
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-229,51
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,226,8
1997-98,1501,-124,130
1997-98,1501,184,209
1997-98,1501,0,0
1997-98,1501,111,-3
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,31,36
1997-98,1501,-188,190
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,184,207
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-38,242
1997-98,1501,-220,23
1997-98,1501,233,57
1997-98,1501,-164,66
1997-98,1501,0,0
1997-98,1501,-151,23
1997-98,1501,-85,16
1997-98,1501,0,0
1997-98,1501,-222,109
1997-98,1501,-48,61
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,44,61
1997-98,1501,0,0
1997-98,1501,171,76
1997-98,1501,173,203
1997-98,1501,-199,106
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-175,-10
1997-98,1501,173,42
1997-98,1501,0,0
1997-98,1501,-14,254
1997-98,1501,-154,209
1997-98,1501,5,0
1997-98,1501,89,10
1997-98,1501,186,179
1997-98,1501,5,-1
1997-98,1501,3,201
1997-98,1501,-111,121
1997-98,1501,154,216
1997-98,1501,-214,156
1997-98,1501,-190,184
1997-98,1501,-16,14
1997-98,1501,-23,10
1997-98,1501,151,46
1997-98,1501,169,91
1997-98,1501,-44,23
1997-98,1501,132,23
1997-98,1501,55,16
1997-98,1501,0,0
1997-98,1501,-182,196
1997-98,1501,0,0
1997-98,1501,-132,-1
1997-98,1501,-186,199
1997-98,1501,-160,233
1997-98,1501,-23,10
1997-98,1501,0,0
1997-98,1501,66,25
1997-98,1501,0,0
1997-98,1501,12,100
1997-98,1501,-149,216
1997-98,1501,0,0
1997-98,1501,-199,188
1997-98,1501,0,0
1997-98,1501,-212,158
1997-98,1501,3,246
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-91,244
1997-98,1501,0,0
1997-98,1501,-218,126
1997-98,1501,233,-10
1997-98,1501,0,0
1997-98,1501,-98,119
1997-98,1501,1,201
1997-98,1501,-113,231
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,177,51
1997-98,1501,0,0
1997-98,1501,-194,3
1997-98,1501,0,0
1997-98,1501,166,184
1997-98,1501,-160,190
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,89,229
1997-98,1501,-132,91
1997-98,1501,-147,237
1997-98,1501,-40,46
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-19,84
1997-98,1501,0,0
1997-98,1501,-192,166
1997-98,1501,0,0
1997-98,1501,-154,16
1997-98,1501,-203,171
1997-98,1501,0,0
1997-98,1501,-158,205
1997-98,1501,-98,18
1997-98,1501,-115,96
1997-98,1501,154,16
1997-98,1501,-18,252
1997-98,1501,-12,1
1997-98,1501,1,0
1997-98,1501,33,5
1997-98,1501,-192,10
1997-98,1501,10,1
1997-98,1501,-231,-3
1997-98,1501,14,1
1997-98,1501,14,16
1997-98,1501,-182,63
1997-98,1501,130,70
1997-98,1501,8,10
1997-98,1501,78,130
1997-98,1501,-109,83
1997-98,1501,-44,-8
1997-98,1501,-190,194
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,233,145
1997-98,1501,147,-18
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,5,70
1997-98,1501,0,0
1997-98,1501,-29,10
1997-98,1501,158,10
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-156,89
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-235,-8
1997-98,1501,-113,89
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-188,177
1997-98,1501,132,83
1997-98,1501,216,151
1997-98,1501,-156,209
1997-98,1501,-156,0
1997-98,1501,-190,184
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-106,244
1997-98,1501,-158,12
1997-98,1501,-212,175
1997-98,1501,0,0
1997-98,1501,-177,166
1997-98,1501,-85,25
1997-98,1501,3,83
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-233,-14
1997-98,1501,0,0
1997-98,1501,25,-1
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,14,68
1997-98,1501,207,134
1997-98,1501,199,143
1997-98,1501,0,0
1997-98,1501,141,119
1997-98,1501,156,192
1997-98,1501,149,158
1997-98,1501,31,23
1997-98,1501,134,201
1997-98,1501,-154,74
1997-98,1501,96,44
1997-98,1501,55,252
1997-98,1501,8,-1
1997-98,1501,-3,-1
1997-98,1501,149,21
1997-98,1501,3,196
1997-98,1501,-237,61
1997-98,1501,-201,18
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-158,-8
1997-98,1501,-151,126
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-151,199
1997-98,1501,-194,184
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,-212,162
1997-98,1501,0,0
1997-98,1501,134,85
1997-98,1501,-128,-25
1997-98,1501,-177,-21
1997-98,1501,0,0
1997-98,1501,-188,156
1997-98,1501,0,0
1997-98,1501,-212,124
1997-98,1501,166,179
1997-98,1501,0,40
1997-98,1501,0,0
1997-98,1501,-76,51
1997-98,1501,-227,-25
1997-98,1501,0,0
1997-98,1501,-175,46
1997-98,1501,51,23
1997-98,1501,-192,166
1997-98,1501,-1,29
1997-98,1501,0,0
1997-98,1501,-184,171
1997-98,1501,0,0
1997-98,1501,-147,76
1997-98,1501,-182,181
1997-98,1501,-111,87
1997-98,1501,-117,40
1997-98,1501,0,0
1997-98,1501,-179,-16
1997-98,1501,33,18
1997-98,1501,0,-1
1997-98,1501,-51,55
1997-98,1501,-40,51
1997-98,1501,-6,-5
1997-98,1501,-3,-14
1997-98,1501,-23,-3
1997-98,1501,-6,-8
1997-98,1501,145,98
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,18,246
1997-98,1501,-233,5
1997-98,1501,-147,93
1997-98,1501,-231,10
1997-98,1501,-106,136
1997-98,1501,-119,139
1997-98,1501,5,21
1997-98,1501,-31,1
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,190,14
1997-98,1501,0,0
1997-98,1501,-23,244
1997-98,1501,0,0
1997-98,1501,0,0
1997-98,1501,1,244
1997-98,1501,0,0
1996-97,371,12,201
1996-97,371,233,23
1996-97,371,-83,181
1996-97,371,-5,236
1996-97,371,120,13
1996-97,371,123,201
1996-97,371,-8,242
1996-97,371,-155,207
1996-97,371,-196,13
1996-97,371,229,34
1996-97,371,79,218
1996-97,371,-185,173
1996-97,371,-144,80
1996-97,371,-155,10
1996-97,371,172,39
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,231,67
1996-97,371,-151,56
1996-97,371,-216,82
1996-97,371,-190,0
1996-97,371,-135,151
1996-97,371,216,95
1996-97,371,123,108
1996-97,371,25,116
1996-97,371,-187,8
1996-97,371,-86,220
1996-97,371,-75,233
1996-97,371,38,233
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,73,223
1996-97,371,-68,236
1996-97,371,-90,13
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,-209,134
1996-97,371,181,171
1996-97,371,0,0
1996-97,371,-88,164
1996-97,371,-10,272
1996-97,371,-12,242
1996-97,371,-170,177
1996-97,371,-233,-20
1996-97,371,79,223
1996-97,371,0,0
1996-97,371,86,39
1996-97,371,-166,175
1996-97,371,6,242
1996-97,371,-235,69
1996-97,371,-209,90
1996-97,371,-57,238
1996-97,371,-205,136
1996-97,371,0,0
1996-97,371,-112,227
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,-179,10
1996-97,371,-174,19
1996-97,371,-60,56
1996-97,371,-110,33
1996-97,371,6,246
1996-97,371,-146,121
1996-97,371,-5,246
1996-97,371,-77,214
1996-97,371,-3,225
1996-97,371,-233,58
1996-97,371,-190,173
1996-97,371,-161,116
1996-97,371,0,0
1996-97,371,-229,67
1996-97,371,-209,132
1996-97,371,-83,229
1996-97,371,0,0
1996-97,371,-107,149
1996-97,371,-194,129
1996-97,371,-144,36
1996-97,371,-231,73
1996-97,371,-140,181
1996-97,371,0,0
1996-97,371,209,75
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,-105,205
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,-185,175
1996-97,371,-161,71
1996-97,371,142,210
1996-97,371,92,225
1996-97,371,-226,26
1996-97,371,-198,8
1996-97,371,66,236
1996-97,371,25,162
1996-97,371,99,223
1996-97,371,-231,28
1996-97,371,86,231
1996-97,371,-8,242
1996-97,371,-114,108
1996-97,371,0,0
1996-97,371,-231,88
1996-97,371,-207,108
1996-97,371,-172,-3
1996-97,371,-146,95
1996-97,371,0,0
1996-97,371,-101,149
1996-97,371,-127,214
1996-97,371,42,238
1996-97,371,97,205
1996-97,371,-231,-1
1996-97,371,-161,201
1996-97,371,75,155
1996-97,371,49,69
1996-97,371,-229,45
1996-97,371,-170,73
1996-97,371,-51,236
1996-97,371,-233,4
1996-97,371,-226,84
1996-97,371,-142,52
1996-97,371,-155,186
1996-97,371,75,246
1996-97,371,222,112
1996-97,371,-233,13
1996-97,371,-73,6
1996-97,371,-179,181
1996-97,371,60,142
1996-97,371,-164,186
1996-97,371,-101,227
1996-97,371,229,78
1996-97,371,-34,259
1996-97,371,-120,218
1996-97,371,-90,244
1996-97,371,51,164
1996-97,371,84,253
1996-97,371,-216,119
1996-97,371,-49,65
1996-97,371,-168,34
1996-97,371,-226,19
1996-97,371,123,123
1996-97,371,1,305
1996-97,371,62,244
1996-97,371,-133,142
1996-97,371,205,106
1996-97,371,-181,114
1996-97,371,216,65
1996-97,371,-218,71
1996-97,371,94,220
1996-97,371,-200,60
1996-97,371,-155,23
1996-97,371,0,0
1996-97,371,164,17
1996-97,371,216,101
1996-97,371,-229,-1
1996-97,371,-79,233
1996-97,371,166,166
1996-97,371,-55,240
1996-97,371,151,49
1996-97,371,-229,82
1996-97,371,-222,80
1996-97,371,0,0
1996-97,371,-25,240
1996-97,371,0,0
1996-97,371,-231,8
1996-97,371,-235,8
1996-97,371,-190,140
1996-97,371,-218,82
1996-97,371,25,246
1996-97,371,84,227
1996-97,371,-151,190
1996-97,371,-166,2
1996-97,371,94,229
1996-97,371,84,227
1996-97,371,216,114
1996-97,371,233,2
1996-97,371,-5,244
1996-97,371,-181,136
1996-97,371,14,244
1996-97,371,222,58
1996-97,371,1,78
1996-97,371,-118,-16
1996-97,371,149,210
1996-97,371,120,257
1996-97,371,-44,238
1996-97,371,-146,4
1996-97,371,-142,80
1996-97,371,94,110
1996-97,371,-135,108
1996-97,371,133,45
1996-97,371,-164,168
1996-97,371,-233,39
1996-97,371,-229,-22
1996-97,371,27,240
1996-97,371,170,13
1996-97,371,235,49
1996-97,371,-185,58
1996-97,371,-213,97
1996-97,371,45,259
1996-97,371,0,0
1996-97,371,-242,45
1996-97,371,-47,244
1996-97,371,190,0
1996-97,371,36,45
1996-97,371,-218,103
1996-97,371,55,231
1996-97,371,71,225
1996-97,371,-118,218
1996-97,371,0,0
1996-97,371,-235,30
1996-97,371,-211,103
1996-97,371,-235,39
1996-97,371,-179,75
1996-97,371,-53,244
1996-97,371,-101,145
1996-97,371,-40,240
1996-97,371,-77,233
1996-97,371,-198,160
1996-97,371,-170,-16
1996-97,371,-226,10
1996-97,371,-38,236
1996-97,371,27,251
1996-97,371,-120,114
1996-97,371,42,223
1996-97,371,-107,218
1996-97,371,-60,153
1996-97,371,237,4
1996-97,371,-96,36
1996-97,371,0,0
1996-97,371,-153,88
1996-97,371,34,231
1996-97,371,231,-5
1996-97,371,0,0
1996-97,371,-155,10
1996-97,371,131,214
1996-97,371,-8,80
1996-97,371,94,229
1996-97,371,-77,84
1996-97,371,-135,0
1996-97,371,-211,108
1996-97,371,-55,166
1996-97,371,0,0
1996-97,371,66,242
1996-97,371,0,0
1996-97,371,-207,121
1996-97,371,68,155
1996-97,371,86,225
1996-97,371,-159,0
1996-97,371,-23,249
1996-97,371,0,0
1996-97,371,-23,242
1996-97,371,-164,75
1996-97,371,0,0
1996-97,371,-157,184
1996-97,371,127,147
1996-97,371,42,238
1996-97,371,-222,103
1996-97,371,-44,82
1996-97,371,23,151
1996-97,371,-12,240
1996-97,371,14,240
1996-97,371,-187,0
1996-97,371,240,28
1996-97,371,-207,127
1996-97,371,-92,0
1996-97,371,3,225
1996-97,371,129,188
1996-97,371,-138,177
1996-97,371,-185,129
1996-97,371,-79,210
1996-97,371,101,199
1996-97,371,0,0
1996-97,371,-79,218
1996-97,371,-88,205
1996-97,371,0,0
1996-97,371,118,190
1996-97,371,-75,212
1996-97,371,-96,205
1996-97,371,-146,60
1996-97,371,120,186
1996-97,371,-226,39
1996-97,371,62,214
1996-97,371,127,17
1996-97,371,77,218
1996-97,371,10,474
1996-97,371,-75,240
1996-97,371,-196,147
1996-97,371,-179,62
1996-97,371,-233,56
1996-97,371,53,216
1996-97,371,198,116
1996-97,371,-77,264
1996-97,371,153,186
1996-97,371,-237,-7
1996-97,371,-181,181
1996-97,371,-112,-1
1996-97,371,-148,0
1996-97,371,-57,36
1996-97,371,-21,240
1996-97,371,101,149
1996-97,371,-92,240
1996-97,371,-153,175
1996-97,371,-99,47
1996-97,371,-88,203
1996-97,371,-27,28
1996-97,371,0,0
1996-97,371,-229,-9
1996-97,371,-40,223
1996-97,371,86,203
1996-97,371,-155,158
1996-97,371,201,121
1996-97,371,6,229
1996-97,371,0,231
1996-97,371,-90,212
1996-97,371,-190,142
1996-97,371,-21,229
1996-97,371,68,140
1996-97,371,-151,184
1996-97,371,166,168
1996-97,371,-120,67
1996-97,371,-203,2
1996-97,371,-192,-16
1996-97,371,0,0
1996-97,371,-1,240
1996-97,371,88,175
1996-97,371,107,207
1996-97,371,-36,236
1996-97,371,-12,34
1996-97,371,-229,71
1996-97,371,-153,8
1996-97,371,-235,-20
1996-97,371,-151,177
1996-97,371,103,214
1996-97,371,0,229
1996-97,371,1,236
1996-97,371,0,244
1996-97,371,-229,13
1996-97,371,-194,6
1996-97,371,-235,17
1996-97,371,-205,134
1996-97,371,0,0
1996-97,371,142,8
1996-97,371,-38,242
1996-97,371,-122,8
1996-97,371,-229,110
1996-97,371,0,0
1996-97,371,-235,-12
1996-97,371,-116,251
1996-97,371,-183,151
1996-97,371,-185,192
1996-97,371,-231,32
1996-97,371,-164,210
1996-97,371,-229,99
1996-97,371,149,229
1996-97,371,45,155
1996-97,371,0,0
1996-97,371,27,153
1996-97,371,231,62
1996-97,371,-44,246
1996-97,371,0,0
1996-97,371,42,188
1996-97,371,-233,15
1996-97,371,-131,125
1996-97,371,146,4
1996-97,371,0,0
1996-97,371,-224,78
1996-97,371,-159,177
1996-97,371,-159,43
1996-97,371,-194,-1
1996-97,371,-179,49
1996-97,371,47,264
1996-97,371,-135,197
1996-97,371,0,0
1996-97,371,-177,60
1996-97,371,6,73
1996-97,371,110,210
1996-97,371,-118,162
1996-97,371,58,65
1996-97,371,0,0
1996-97,371,1,240
1996-97,371,40,242
1996-97,371,-237,-1
1996-97,371,38,249
1996-97,371,-129,30
1996-97,371,-68,249
1996-97,371,198,138
1996-97,371,-62,296
1996-97,371,-226,97
1996-97,371,0,0
1996-97,371,0,0
1996-97,371,-103,233
1996-97,371,-83,251
1996-97,371,79,231
1996-97,371,-8,238
1996-97,371,-135,97
1996-97,371,166,34
1996-97,371,177,166
1996-97,371,-185,149
1996-97,371,123,190
1996-97,371,142,175
1996-97,371,-66,-1
1996-97,371,-47,32
1996-97,371,73,17
1996-97,371,55,13
1996-97,371,0,0
1996-97,371,-3,41
1996-97,371,71,242
1996-97,371,90,28
1996-97,371,-88,78
1996-97,371,-81,229
1996-97,371,38,242
1996-97,371,-181,15
1996-97,371,-86,233
1996-97,371,0,0
1996-97,371,-170,140
1996-97,371,0,0
1996-97,371,231,-33
1996-97,371,-16,238
1996-97,371,0,0
1996-97,371,220,36
1996-97,371,-216,418
1996-97,371,-161,162
1996-97,371,-218,93
1996-97,371,-229,52
1996-97,371,-86,132
1996-97,371,-181,151
1996-97,371,0,0
1996-97,371,136,188
1996-97,371,-77,28
1996-97,371,-90,34
1996-97,371,-200,108
1996-97,371,162,231
1996-97,371,0,0
1996-97,371,-224,15
1996-97,371,0,0
1996-97,371,-204,0
1996-97,371,-116,212
1996-97,371,164,15
1996-97,371,-161,6
1996-97,371,-157,0
1996-97,371,25,125
1996-97,371,-198,147
1996-97,371,-58,198
1996-97,371,-172,197
1996-97,371,27,125
1996-97,371,-159,168
1996-97,371,-70,36
1996-97,371,34,242
1996-97,371,-159,179
1996-97,371,-164,184
1996-97,371,0,0
1996-97,371,-181,21
1996-97,371,-229,58
1996-97,371,-112,26
1996-97,371,-203,149
1996-97,371,-170,179
1996-97,371,-12,236
1996-97,371,-218,108
1996-97,371,-170,30
1996-97,371,0,0
1996-97,371,153,184
1996-97,371,222,62
1996-97,371,92,138
1996-97,371,73,229
1996-97,371,-179,173
1996-97,371,-190,-3
1996-97,371,-211,114
1996-97,371,183,-29
1996-97,371,0,0
1996-97,371,-105,197
1996-97,371,-18,36
1996-97,371,198,121
1996-97,371,-138,47
1996-97,371,-174,149
1996-97,371,16,246
1996-97,371,118,218
1996-97,371,32,244
1996-97,371,16,253
1996-97,371,207,119
1996-97,371,-231,4
1996-97,371,0,0
1996-97,371,-3,238
1996-97,371,88,229
1996-97,371,-147,144
1996-97,371,131,205
1996-97,371,-185,584
1996-97,371,-157,-42
1996-97,371,-114,223
1996-97,371,0,0
1996-97,371,-131,199
1996-97,371,0,0
1996-97,371,-216,116
1996-97,371,-233,34
1996-97,371,-68,238
1996-97,371,-226,21
1996-97,371,77,238
1996-97,371,-151,186
1996-97,371,170,177
1996-97,371,-118,223
1996-97,371,-233,56
